GARDA SEACA,2002,148,4598
GHETARI,2002,116,4589
HANASESTI,2002,96,4605
HUZARESTI,2002,113,4614
IZVOARELE,2002,60,4623
MUNUNA,2002,90,4632
OCOALE,2002,277,4641
PLAI,2002,131,4650
PLISTI,2002,18,4669
SCOARTA,2002,19,4678
SNIDE,2002,96,4696
SUCESTI,2002,67,4687
HOPARTA,2002,1372,4703
HOPARTA,2002,345,4712
SILIVAS,2002,255,4721
SPALNACA,2002,263,4730
TURDAS,2002,275,4749
VAMA SEACA,2002,234,4758
HOREA,2002,2371,4767
HOREA,2002,344,4776
BABA,2002,40,4785
BUTESTI,2002,78,4794
DARLESTI,2002,358,4801
FERICET,2002,186,4810
GIURGIUT,2002,96,4829
MANCESTI,2002,76,4838
MATISESTI,2002,504,4847
NICULESTI,2002,59,4856
PATRUSESTI,2002,195,4865
PETREASA,2002,72,4874
PRELUCA,2002,92,4883
TEIU,2002,82,4892
TRIFESTI,2002,105,4909
ZANZESTI,2002,84,4918
IGHIU,2002,6432,4927
IGHIU,2002,1244,4936
BUCERDEA VINOASA,2002,957,4945
IGHIEL,2002,994,4954
SARD,2002,2117,4963
TELNA,2002,1120,4972
INTREGALDE,2002,877,4981
INTREGALDE,2002,94,4990
DEALU GEOAGIULUI,2002,82,5005
GHIONCANI,2002,104,5014
ILIESTI,2002,20,5023
IVANIS,2002,97,5032
MARINESTI,2002,22,5041
MODOLESTI,2002,129,5050
NECRILESTI,2002,188,5069
POPESTI,2002,12,5078
SFARCEA,2002,63,5087
TECSESTI,2002,66,5096
JIDVEI,2002,5244,5103
JIDVEI,2002,1215,5112
BALCACIU,2002,1251,5121
CAPALNA DE JOS,2002,803,5130
FEISA,2002,931,5149
VESEUS,2002,1044,5158
LIVEZILE,2002,1526,5167
LIVEZILE,2002,726,5176
IZVOARELE,2002,194,5185
POIANA AIUDULUI,2002,409,5194
VALISOARA,2002,197,5201
LOPADEA NOUA,2002,3001,5210
LOPADEA NOUA,2002,1053,5229
ASINIP,2002,156,5238
BAGAU,2002,569,5256
BETA,2002,469,5247
CIUGUZEL,2002,655,5274
OCNISOARA,2002,37,5283
ODVEREM,2002,62,5292
LUNCA MURESULUI,2002,2669,5309
LUNCA MURESULUI,2002,2115,5318
GURA ARIESULUI,2002,554,5327
LUPSA,2002,3867,5336
LUPSA,2002,754,5345
BARDESTI,2002,12,5354
BARZAN,2002,45,5363
CURMATURA,2002,39,5372
DUPA DEAL,2002,62,5381
GEAMANA,2002,1,5390
HADARAU,2002,359,5407
HOLOBANI,2002,17,5416
LAZURI,2002,302,5425
LUNCA,2002,115,5434
MANASTIRE,2002,94,5443
MARGAIA,2002,8,5452
MUSCA,2002,661,5461
PARAU-CARBUNARI,2002,34,5489
PITIGA,2002,188,5470
POSOGANI,2002,61,5498
SASA,2002,17,5504
TRIFESTI,2002,9,5513
VAI,2002,151,5559
VALEA HOLHORII,2002,35,5522
VALEA LUPSII,2002,767,5531
VALEA SESII,2002,63,5540
VINTA,2002,73,5568
METES,2002,3181,5577
METES,2002,417,5586
AMPOITA,2002,689,5595
ISCA,2002,18,5602
LUNCA AMPOITEI,2002,168,5611
LUNCA METESULUI,2002,107,5620
PADUREA,2002,55,5639
POIANA AMPOIULUI,2002,321,5648
POIANA URSULUI,2002,16,5657
PRESACA AMPOIULUI,2002,415,5666
REMETEA,2002,26,5675
TAUTI,2002,665,5684
VALENI,2002,284,5693
MIHALT,2002,3679,5700
MIHALT,2002,2347,5719
CISTEI,2002,638,5728
OBREJA,2002,686,5737
ZARIES,2002,8,5746
MIRASLAU,2002,2334,5755
MIRASLAU,2002,908,5764
CICAU,2002,200,5773
DECEA,2002,747,5782
LOPADEA VECHE,2002,340,5791
ORMENIS,2002,118,5808
RACHIS,2002,21,5817
MOGOS,2002,1114,5826
MOGOS,2002,109,5835
BARBESTI,2002,37,5844
BARLESTI,2002,130,5853
BARLESTI-CATUN,2002,27,5862
BARZOGANI,2002,41,5871
BOCESTI,2002,19,5880
BOGDANESTI,2002,17,5899
BUTESTI,2002,35,5906
COJOCANI,2002,59,5915
CRISTESTI,2002,67,5924
MAMALIGANI,2002,49,5933
NEGRESTI,2002,16,5942
ONCESTI,2002,30,5951
POIENILE-MOGOS,2002,132,5960
TOMESTI,2002,19,5979
VALEA BARLUTESTI,2002,41,5988
VALEA BARNII,2002,76,5997
VALEA COCESTI,2002,39,6002
VALEA GIOGESTI,2002,41,6011
VALEA MLACII,2002,78,6020
VALEA TUPILOR,2002,52,6039
NOSLAC,2002,2035,6048
NOSLAC,2002,918,6057
CAPTALAN,2002,378,6066
COPAND,2002,197,6075
GABUD,2002,271,6084
STANA DE MURES,2002,255,6093
VALEA CIUCIULUI,2002,16,6100
OCOLIS,2002,846,6119
OCOLIS,2002,463,6128
LUNCA LARGA,2002,88,6137
RUNC,2002,167,6146
VIDOLM,2002,128,6155
OHABA,2002,920,6164
OHABA,2002,563,6173
COLIBI,2002,64,6182
MAGHIERAT,2002,8,6191
SECASEL,2002,285,6208
PIANU,2002,3390,6217
PIANU DE SUS,2002,1588,6226
PIANU DE JOS,2002,1143,6235
PLAIURI,2002,83,6244
PURCARETI,2002,333,6253
STRUNGARI,2002,243,6262
POIANA VADULUI,2002,1304,6271
POIANA VADULUI,2002,213,6280
COSTESTI,2002,201,6299
DUDUIENI,2002,98,6306
FAGETU DE JOS,2002,95,6315
FAGETU DE SUS,2002,191,6324
HANASESTI,2002,93,6333
LUPAIESTI,2002,31,6342
MORCANESTI,2002,35,6351
PASTESTI,2002,153,6360
PETELEI,2002,79,6379
STANESTI,2002,115,6388
PONOR,2002,697,6397
PONOR,2002,149,6404
DUPA DEAL,2002,107,6413
GEOGEL,2002,149,6422
MACARESTI,2002,48,6431
VALE IN JOS,2002,176,6459
VALEA BUCURULUI,2002,68,6440
POSAGA,2002,1383,6468
POSAGA DE JOS,2002,486,6477
CORTESTI,2002,18,6486
LUNCA,2002,208,6501
ORASTI,2002,126,6510
POSAGA DE SUS,2002,245,6529
SAGAGEA,2002,300,6538
RADESTI,2002,1398,6547
RADESTI,2002,719,6556
LEORINT,2002,320,6565
MESCREAC,2002,277,6574
SOIMUS,2002,82,6583
RAMET,2002,751,6627
RAMET,2002,64,6636
BOTANI,2002,10,6645
BRADESTI,2002,49,6654
CHEIA,2002,5,6663
COTORASTI,2002,107,6672
FLORESTI,2002,34,6681
OLTENI,2002,26,6690
VALEA FAGETULUI,2002,48,6707
VALEA INZELULUI,2002,87,6716
VALEA MANASTIRII,2002,172,6725
VALEA POIENII,2002,54,6734
VALEA UZEI,2002,59,6743
VLADESTI,2002,36,6752
RAMETEA,2002,1213,6592
RAMETEA,2002,602,6609
COLTESTI,2002,611,6618
ROSIA DE SECAS,2002,1696,6930
ROSIA DE SECAS,2002,781,6949
TAU,2002,536,6958
UNGUREI,2002,379,6967
ROSIA MONTANA,2002,3872,6761
ROSIA MONTANA,2002,1369,6770
BALMOSESTI,2002,103,6789
BLIDESTI,2002,33,6798
BUNTA,2002,38,6805
CARPINIS,2002,417,6814
COASTA HENTII,2002,113,6823
CORNA,2002,343,6832
CURATURI,2002,197,6841
DAROAIA,2002,481,6850
GARDA-BARBULESTI,2002,106,6869
GURA ROSIEI,2002,104,6878
IACOBESTI,2002,56,6887
IGNATESTI,2002,98,6896
SOAL,2002,88,6903
TARINA,2002,169,6912
VARTOP,2002,157,6921
SALCIUA,2002,1785,6976
SALCIUA DE JOS,2002,684,6985
DEALU CASELOR,2002,113,6994
DUMESTI,2002,81,7008
SALCIUA DE SUS,2002,585,7017
SUB PIATRA,2002,180,7026
VALEA LARGA,2002,142,7035
SALISTEA,2002,2374,7044
SALISTEA,2002,1243,7053
MARGINENI,2002,77,7062
SALISTEA-DEAL,2002,309,7071
TARTARIA,2002,745,7080
SANCEL,2002,2790,7348
SANCEL,2002,1668,7357
ICLOD,2002,409,7366
PANADE,2002,713,7375
SANTIMBRU,2002,2740,7384
SANTIMBRU,2002,1223,7393
COSLARIU,2002,397,7400
DUMITRA,2002,107,7419
GALTIU,2002,462,7428
TOTOI,2002,551,7437
SASCIORI,2002,5954,7099
SASCIORI,2002,1471,7106
CAPALNA,2002,893,7115
DUMBRAVA,2002,103,7124
LAZ,2002,422,7133
LOMAN,2002,604,7142
PLESI,2002,132,7151
