"175126","2011","1591"
"175206","2011","1823"
"175368","2011","4067"
"175885","2011","4480"
"175509","2011","2209"
"175938","2011","4165"
"175983","2011","4467"
"176301","2011","5788"
"176686","2011","3274"
"176338","2011","2400"
"176506","2011","4091"
"176551","2011","1564"
"179971","2011","1183"
"176891","2011","1604"
"66152","2011","4265"
"111685","2011","2595"
"176944","2011","4052"
"177263","2011","2581"
"177003","2011","1855"
"177469","2011","2087"
"177600","2011","4844"
"177726","2011","1611"
"178046","2011","2794"
"178180","2011","5015"
"178279","2011","2459"
"20297","2011","133460"
"178313","2011","1563"
"178475","2011","1924"
"178689","2011","3019"
"178750","2011","2508"
"69394","2011","1965"
"178910","2011","1806"
"178947","2011","1543"
"178965","2011","1259"
"179828","2011","2146"
"180019","2011","1292"
"180055","2011","2161"
"180064","2011","4968"
"26379","2011","6621"
"20313","2011","4330"
"20359","2011","5491"
"20411","2011","3987"
"20466","2011","7428"
"20563","2011","36004"
"20607","2011","6314"
"20670","2011","4556"
"20778","2011","13191"
"22781","2011","5063"
"20821","2011","18390"
"20876","2011","20855"
"20910","2011","4056"
"20965","2011","10602"
"110063","2011","9692"
"21007","2011","5651"
"21098","2011","2124"
"69447","2011","1815"
"21123","2011","6520"
"21418","2011","4497"
"21196","2011","7084"
"21249","2011","1864"
"21338","2011","5174"
"21454","2011","4477"
"21506","2011","6585"
"21560","2011","2515"
"103997","2011","3809"
"21597","2011","3086"
"21668","2011","3874"
"21855","2011","2034"
"21720","2011","3300"
"21757","2011","5100"
"22059","2011","1669"
"22111","2011","2722"
"22576","2011","3009"
"22166","2011","11508"
"26804","2011","10051"
"22898","2011","4494"
"22380","2011","3840"
"22460","2011","2172"
"23387","2011","3883"
"22941","2011","2501"
"23289","2011","4859"
"23350","2011","3333"
"41088","2011","5202"
"23449","2011","4607"
"24999","2011","2034"
"23644","2011","2548"
"23715","2011","6637"
"23948","2011","3686"
"24711","2011","3175"
"110116","2011","9837"
"23797","2011","7927"
"24034","2011","2577"
"24187","2011","3772"
"24276","2011","4330"
"24338","2011","5404"
"24631","2011","6747"
"24766","2011","7006"
"25068","2011","8128"
"25629","2011","2376"
"25148","2011","3787"
"25362","2011","2049"
"25692","2011","2631"
"25932","2011","3265"
"26877","2011","15134"
"25228","2011","4530"
"25291","2011","2537"
"25488","2011","3208"
"25861","2011","2194"
"26029","2011","3217"
"26083","2011","3581"
"26289","2011","4187"
"26320","2011","1860"
"26338","2011","2808"
"26346","2011","3208"
"26361","2011","1686"
"64096","2011","3510"
"64719","2011","1765"
"64461","2011","1923"
"100282","2011","1692"
"96110","2011","2473"
"64826","2011","4563"
"110820","2011","3803"
"65105","2011","1312"
"65154","2011","1190"
"100335","2011","3039"
"100362","2011","1744"
"120726","2011","77393"
"85289","2011","3012"
"123969","2011","2279"
"120771","2011","6553"
"120888","2011","6254"
"120922","2011","5757"
"121153","2011","3071"
"121242","2011","4090"
"121386","2011","1639"
"121466","2011","3437"
"121607","2011","4442"
"101163","2011","5707"
"121732","2011","6763"
"121796","2011","4906"
"122061","2011","3158"
"122132","2011","2827"
"122187","2011","3849"
"122347","2011","7117"
"122392","2011","2196"
"122463","2011","2231"
"122702","2011","4537"
"122613","2011","1905"
"122668","2011","4725"
"122828","2011","4263"
"124028","2011","4131"
"124153","2011","3800"
"123013","2011","3764"
"130954","2011","4289"
"123102","2011","4939"
"123175","2011","3168"
"123228","2011","2217"
"123479","2011","5466"
"123709","2011","1445"
"123601","2011","4544"
"123674","2011","4079"
"124073","2011","3873"
"124233","2011","2895"
"124411","2011","2961"
"15064","2011","2440"
"124616","2011","2226"
"110232","2011","5127"
"124493","2011","3032"
"130981","2011","17358"
"124723","2011","4462"
"124885","2011","3692"
"124938","2011","4744"
"125061","2011","4769"
"125105","2011","1726"
"125123","2011","1337"
"125150","2011","1901"
"125169","2011","1623"
"175670","2011","3378"
"176150","2011","2244"
"176793","2011","3088"
"177236","2011","5511"
"177405","2011","3074"
"177799","2011","3139"
"177557","2011","3350"
"131899","2011","2097"
"177762","2011","2090"
"178885","2011","1827"
"110296","2011","3870"
"111783","2011","3118"
"178117","2011","3197"
"21971","2011","3079"
"178377","2011","6058"
"178545","2011","3741"
"21891","2011","4537"
"22834","2011","4544"
"22237","2011","9015"
"22488","2011","4189"
"76497","2011","3135"
"22665","2011","5664"
"23047","2011","1557"
"23127","2011","1467"
"23207","2011","2814"
"23494","2011","3384"
"23868","2011","1587"
"24089","2011","3436"
"24427","2011","2863"
"147161","2011","2127"
"131988","2011","3628"
"132315","2011","5163"
"24524","2011","4387"
"24837","2011","5000"
"25521","2011","4342"
"75766","2011","7692"
"73031","2011","4631"
"25745","2011","2335"
"26353","2011","2271"
"74108","2011","1905"
"26118","2011","2015"
"75819","2011","2274"
"77587","2011","1651"
"96192","2011","3810"
"96254","2011","10970"
"96370","2011","4637"
"96423","2011","4073"
"96593","2011","2586"
"96717","2011","4419"
"97189","2011","2804"
"112548","2011","4550"
"96888","2011","2478"
"96904","2011","2562"
"97241","2011","3392"
"97394","2011","1724"
"97553","2011","1799"
"97875","2011","4408"
"97777","2011","1527"
"98113","2011","5059"
"98202","2011","1718"
"98603","2011","3164"
"98685","2011","6889"
"99290","2011","2984"
"98827","2011","4224"
"98916","2011","4072"
"99780","2011","6770"
"99441","2011","2487"
"99673","2011","7021"
"100308","2011","1416"
"100219","2011","6347"
"121876","2011","2725"
"123255","2011","3296"
"163324","2011","2206"
"124331","2011","1917"
"162452","2011","1522"
"161794","2011","49929"
"162595","2011","1575"
"161829","2011","24997"
"161856","2011","7897"
"161945","2011","50935"
"162014","2011","2792"
"162069","2011","1547"
"162149","2011","1651"
"162194","2011","5115"
"162327","2011","2698"
"162381","2011","3844"
"45619","2011","2848"
"162498","2011","4651"
"162559","2011","1504"
"163379","2011","2290"
"162693","2011","3138"
"162924","2011","2524"
"163253","2011","2132"
"162791","2011","1367"
"162871","2011","2001"
"163002","2011","4234"
"163057","2011","1939"
"163137","2011","2867"
"163208","2011","1766"
"167277","2011","2130"
"164062","2011","2404"
"163486","2011","4751"
"163734","2011","3185"
"163618","2011","3879"
"164339","2011","3726"
"163681","2011","4215"
"163789","2011","3017"
"163903","2011","1974"
"163832","2011","4914"
"163967","2011","2516"
"164133","2011","3130"
"164197","2011","2727"
"164277","2011","2609"
"68253","2011","3028"
"164393","2011","4344"
"164543","2011","2365"
"164598","2011","3083"
"165130","2011","3045"
"164687","2011","3864"
"164749","2011","3433"
"166137","2011","2192"
"164829","2011","2399"
"164892","2011","2545"
"164936","2011","3464"
"65681","2011","12767"
"165185","2011","3956"
"164981","2011","6423"
"165069","2011","2444"
"55008","2011","31702"
"166413","2011","3111"
"165274","2011","3435"
"132404","2011","7019"
"165336","2011","2817"
"165416","2011","2865"
"166707","2011","1878"
"165719","2011","3353"
"165470","2011","4506"
"165611","2011","3082"
"165817","2011","3099"
"165899","2011","3487"
"166182","2011","2000"
"165979","2011","4972"
"166057","2011","3102"
"166235","2011","3147"
"166315","2011","2104"
"166529","2011","3189"
"166636","2011","3837"
"166672","2011","2772"
"166770","2011","3893"
"166869","2011","3600"
"166985","2011","2242"
"167035","2011","1960"
"167071","2011","3648"
"167231","2011","1752"
"167240","2011","1776"
"110535","2011","2727"
"167179","2011","8206"
"167222","2011","1388"
"167268","2011","1597"
"167295","2011","1796"
"167302","2011","2674"
"167320","2011","3218"
"174860","2011","14670"
"175260","2011","1618"
"175055","2011","7248"
"175787","2011","1715"
"133161","2011","10029"
"176445","2011","6007"
"177352","2011","3486"
"110571","2011","2026"
"42771","2011","1453"
"42913","2011","2608"
"43331","2011","10049"
"126228","2011","2060"
"43279","2011","2236"
"43313","2011","3210"
"44113","2011","2440"
"133214","2011","7418"
"43117","2011","1298"
"43242","2011","1782"
"43466","2011","2963"
"43493","2011","2834"
"43563","2011","3163"
"76932","2011","1433"
"43625","2011","3107"
"43652","2011","3976"
"43698","2011","1137"
"43992","2011","1587"
"76969","2011","9889"
"44140","2011","4211"
"44177","2011","3774"
"44202","2011","3264"
"44257","2011","2034"
"44300","2011","5086"
"76996","2011","4706"
"44391","2011","3974"
"44462","2011","2398"
"44934","2011","2481"
"45361","2011","2307"
"48842","2011","4063"
"50399","2011","1546"
"75203","2011","31045"
"75221","2011","4682"
"76807","2011","3506"
"77579","2011","2321"
"75258","2011","6520"
"75098","2011","231204"
"75114","2011","3455"
"75338","2011","2853"
"75356","2011","3617"
"75472","2011","6148"
"74411","2011","2340"
"75542","2011","2042"
"127064","2011","3686"
"27383","2011","4686"
"75613","2011","2252"
"75668","2011","2244"
"75686","2011","1762"
"75711","2011","3876"
"76558","2011","2899"
"75864","2011","3077"
"75917","2011","2163"
"76139","2011","2087"
"75953","2011","7197"
"76004","2011","2048"
"76040","2011","5013"
"76111","2011","2267"
"76157","2011","6206"
"76175","2011","4781"
"76255","2011","5169"
"76282","2011","2976"
"76585","2011","4274"
"76601","2011","8091"
"76317","2011","4659"
"108918","2011","1618"
"76353","2011","3570"
"76406","2011","5558"
"76674","2011","8753"
"76692","2011","11450"
"76718","2011","4535"
"76763","2011","2163"
"77028","2011","2163"
"45673","2011","2745"
"77126","2011","2428"
"77224","2011","4608"
"77260","2011","1321"
"77288","2011","1809"
"77313","2011","4780"
"77475","2011","3947"
"77509","2011","1931"
"77536","2011","1929"
"77561","2011","1474"
"159730","2011","7666"
"159614","2011","66644"
"159767","2011","3541"
"159687","2011","4955"
"160724","2011","2292"
"161525","2011","1165"
"159883","2011","925"
"159945","2011","2354"
"160323","2011","1387"
"161552","2011","1656"
"160047","2011","557"
"160476","2011","1393"
"160127","2011","3453"
"113849","2011","1932"
"160387","2011","3312"
"113894","2011","1860"
"74509","2011","2759"
"160172","2011","2086"
"155109","2011","1265"
"155118","2011","1684"
"160430","2011","5056"
"51305","2011","1733"
"160261","2011","1218"
"167311","2011","1610"
"160528","2011","1238"
"161561","2011","1439"
"160564","2011","2037"
"160617","2011","5258"
"160680","2011","4201"
"160877","2011","2638"
"160779","2011","829"
"160831","2011","2310"
"161053","2011","2119"
"74616","2011","1821"
"74554","2011","3085"
"160911","2011","3164"
"161286","2011","1047"
"160993","2011","2466"
"161035","2011","4090"
"43812","2011","2747"
"74867","2011","1304"
"161133","2011","502"
"161151","2011","1528"
"161231","2011","794"
"153204","2011","2670"
"161482","2011","3069"
"161302","2011","4235"
"161543","2011","2170"
"161464","2011","3144"
"177842","2011","4379"
"177879","2011","1935"
"174922","2011","9440"
"175590","2011","3005"
"176212","2011","3885"
"176613","2011","4403"
"176748","2011","2916"
"94081","2011","1787"
"176855","2011","1960"
"177986","2011","3780"
"178894","2011","3048"
"129040","2011","2607"
"178607","2011","4956"
"178821","2011","5976"
"178929","2011","1777"
"178938","2011","3010"
"178956","2011","1769"
"44560","2011","2877"
"60570","2011","6436"
"42842","2011","3044"
"42968","2011","2723"
"43019","2011","3036"
"43073","2011","3448"
"73068","2011","3578"
"43411","2011","6332"
"44060","2011","3364"
"44435","2011","3656"
"44532","2011","3049"
"49046","2011","3628"
"61808","2011","1515"
"61826","2011","1923"
"61871","2011","3033"
"60598","2011","5268"
"94651","2011","2513"
"61121","2011","4480"
"61210","2011","3137"
"61256","2011","3124"
"62397","2011","4933"
"62440","2011","4419"
"62486","2011","2523"
"63318","2011","2091"
"63326","2011","1025"
"60419","2011","254693"
"60455","2011","8621"
"60482","2011","33434"
"60507","2011","31554"
"125542","2011","14770"
"60534","2011","6845"
"60632","2011","6120"
"60721","2011","6471"
"61559","2011","2785"
"70502","2011","6703"
"60776","2011","16129"
"70637","2011","5318"
"60801","2011","8850"
"60847","2011","36008"
"61452","2011","1724"
"60883","2011","2150"
"60945","2011","3250"
"70673","2011","1654"
"61005","2011","2805"
"70726","2011","2011"
"61069","2011","5017"
"61372","2011","4516"
"127019","2011","4614"
"61283","2011","3186"
"61318","2011","8346"
"61513","2011","5431"
"61675","2011","2311"
"127126","2011","2361"
"61737","2011","2853"
"61951","2011","1929"
"62137","2011","2130"
"62020","2011","2381"
"62761","2011","4956"
"62057","2011","3027"
"62707","2011","3201"
"62253","2011","3038"
"70897","2011","4186"
"127144","2011","2837"
"62191","2011","9739"
"63189","2011","1618"
"62280","2011","4763"
"62360","2011","9634"
"62538","2011","4951"
"62609","2011","1459"
"62672","2011","3088"
"62798","2011","3551"
"62823","2011","1233"
"63125","2011","11452"
"62985","2011","1569"
"62878","2011","2037"
"62903","2011","1959"
"62949","2011","1308"
"63072","2011","5148"
"127251","2011","3505"
"63152","2011","8121"
"63161","2011","517"
"104582","2011","3372"
"63170","2011","610"
"63198","2011","2607"
"63278","2011","1083"
"63294","2011","1903"
"63300","2011","3360"
"63334","2011","1554"
"93487","2011","8112"
"93600","2011","2513"
"93628","2011","2255"
"93735","2011","3263"
"93815","2011","4075"
"92836","2011","7080"
"93236","2011","1868"
"93281","2011","3836"
"93325","2011","1691"
"92569","2011","57118"
"92587","2011","9098"
"7810","2011","2157"
"29092","2011","6646"
"92658","2011","43061"
"92701","2011","27122"
"92765","2011","10289"
"93995","2011","2920"
"82733","2011","3012"
"92961","2011","7321"
"113493","2011","2787"
"92989","2011","4471"
"93021","2011","2263"
"93156","2011","2326"
"93539","2011","2724"
"179677","2011","1406"
"94223","2011","4902"
"93575","2011","5244"
"94045","2011","2664"
"94312","2011","5805"
"94376","2011","3175"
"103194","2011","2430"
"93646","2011","1509"
"94161","2011","3515"
"94429","2011","3819"
"94492","2011","1714"
"94535","2011","1993"
"94562","2011","3174"
"94580","2011","2166"
"94688","2011","1835"
"94795","2011","2152"
"159650","2011","8071"
"111006","2011","3274"
"159785","2011","4583"
"160644","2011","3858"
"159847","2011","1487"
"159963","2011","2889"
"160092","2011","2104"
"161106","2011","1857"
"51010","2011","21932"
"160225","2011","1941"
"180000","2011","1766"
"161179","2011","5715"
"111097","2011","2314"
"161259","2011","1625"
"130785","2011","10011"
"161348","2011","1523"
"110875","2011","2851"
"161384","2011","4535"
"179702","2011","3130"
"179819","2011","2764"
"179980","2011","1480"
"10006","2011","1818"
"111863","2011","3515"
"50790","2011","65509"
"71457","2011","3503"
"50889","2011","7010"
"51243","2011","2393"
"50969","2011","14297"
"50987","2011","652"
"51662","2011","86"
"51118","2011","10225"
"71812","2011","1541"
"51207","2011","9260"
"51332","2011","2577"
"51387","2011","1125"
"52115","2011","1859"
"51699","2011","1959"
"51500","2011","3601"
"51546","2011","1390"
"51573","2011","2736"
"51626","2011","1096"
"51751","2011","2840"
"105419","2011","4961"
"51804","2011","3071"
"52062","2011","1087"
"51877","2011","2589"
"52696","2011","1879"
"127983","2011","5113"
"51948","2011","1511"
"51984","2011","1315"
"52035","2011","622"
"52160","2011","3143"
"52650","2011","1676"
"52721","2011","1371"
"52758","2011","1181"
"132011","2011","2105"
"52785","2011","1877"
"52954","2011","772"
"52856","2011","1652"
"52936","2011","1733"
"52990","2011","1856"
"53023","2011","2224"
"53069","2011","1030"
"53103","2011","1601"
"53130","2011","2503"
"53167","2011","2572"
"87246","2011","1200"
"133562","2011","2894"
"53210","2011","1148"
"53247","2011","2579"
"53675","2011","1882"
"53274","2011","3867"
"53425","2011","2353"
"134755","2011","2304"
"128524","2011","2946"
"53327","2011","848"
"53372","2011","3088"
"53577","2011","2570"
"135896","2011","4412"
"53639","2011","1529"
"53728","2011","1756"
"179285","2011","13229"
"53755","2011","1446"
"179310","2011","8688"
"128472","2011","3232"
"53791","2011","1546"
"54056","2011","2962"
"54305","2011","1908"
"54412","2011","3262"
"54270","2011","3803"
"54350","2011","1647"
"54485","2011","703"
"54500","2011","1302"
"54699","2011","951"
"54537","2011","1520"
"54573","2011","1014"
"77812","2011","78553"
"54617","2011","3729"
"77910","2011","7262"
"78016","2011","4934"
"78089","2011","2213"
"80427","2011","2044"
"79656","2011","1604"
"80677","2011","1870"
"79736","2011","2125"
"80123","2011","3882"
"80365","2011","1881"
"111220","2011","636"
"110740","2011","1501"
"111275","2011","5252"
"81095","2011","4779"
"86687","2011","56647"
"81576","2011","5242"
"111417","2011","1335"
"81987","2011","1676"
"82136","2011","2297"
"82396","2011","2392"
"179873","2011","1975"
"111818","2011","648"
"30149","2011","5000"
"30229","2011","2720"
"111587","2011","1531"
"82430","2011","6862"
"86749","2011","666"
"30871","2011","1851"
"30416","2011","1554"
"86810","2011","55384"
"87175","2011","22906"
"134050","2011","5693"
"86883","2011","1927"
"86936","2011","2283"
"87219","2011","4225"
"88216","2011","124"
"87059","2011","21986"
"87139","2011","8618"
"87424","2011","10541"
"87576","2011","9340"
"87638","2011","17255"
"83428","2011","1617"
"87665","2011","11894"
"155797","2011","2725"
"87996","2011","2640"
"88047","2011","1784"
"88644","2011","3021"
"88261","2011","3035"
"88449","2011","2072"
"89026","2011","292"
"90663","2011","1920"
"146370","2011","8770"
"134194","2011","3854"
"89151","2011","470"
"89240","2011","3034"
"89348","2011","1570"
"89856","2011","3594"
"89428","2011","3273"
"155403","2011","6504"
"110946","2011","2233"
"89561","2011","5049"
"89801","2011","2183"
"147036","2011","3550"
"90262","2011","935"
"140244","2011","1538"
"134853","2011","2233"
"90066","2011","395"
"90431","2011","1175"
"90119","2011","894"
"90725","2011","1318"
"51449","2011","2795"
"90342","2011","2062"
"90538","2011","4019"
"91688","2011","1709"
"90878","2011","3099"
"91731","2011","890"
"90994","2011","2546"
"91054","2011","1195"
"155458","2011","5963"
"91116","2011","2330"
"91232","2011","3150"
"155591","2011","2520"
"91330","2011","3279"
"91535","2011","705"
"91624","2011","1869"
"91982","2011","2835"
"110027","2011","936"
"109924","2011","5202"
"112995","2011","2420"
"111550","2011","2424"
"110456","2011","1106"
"112370","2011","2122"
"155243","2011","303708"
"155314","2011","8122"
"155350","2011","37321"
"155840","2011","3007"
"155957","2011","1604"
"156035","2011","446"
"156106","2011","2350"
"156311","2011","2133"
"156151","2011","652"
"156357","2011","5028"
"156473","2011","3422"
"156534","2011","1511"
"156623","2011","2953"
"159446","2011","1886"
"156927","2011","1697"
"157004","2011","1676"
"157031","2011","2948"
"157086","2011","5449"
"157273","2011","1203"
"157317","2011","2925"
"157497","2011","3586"
"157362","2011","2881"
"157834","2011","5810"
"157898","2011","2760"
"158699","2011","5695"
"157923","2011","1453"
"158065","2011","4807"
"158136","2011","1099"
"158243","2011","3047"
"125098","2011","2135"
"39942","2011","1852"
"25825","2011","4836"
"100683","2011","14053"
"107546","2011","3171"
"9627","2011","7185"
"9654","2011","6651"
"74705","2011","1314"
"74907","2011","2331"
"92783","2011","1273"
"159437","2011","2129"
"158779","2011","2923"
"74359","2011","1575"
"106782","2011","4862"
"153623","2011","2446"
"151763","2011","2468"
"159516","2011","1511"
"74135","2011","1012"
"113625","2011","3038"
"113698","2011","1328"
"124206","2011","9618"
"125472","2011","28673"
"158895","2011","2061"
"159035","2011","2603"
"125490","2011","1767"
"159142","2011","2362"
"76638","2011","1774"
"126406","2011","3519"
"126718","2011","3711"
"129095","2011","2358"
"130384","2011","1268"
"169583","2011","1521"
"159375","2011","1736"
"159491","2011","1525"
"173132","2011","1237"
"159525","2011","1441"
"129763","2011","2684"
"9690","2011","5831"
"46484","2011","4609"
"130026","2011","1918"
"132342","2011","3194"
"51056","2011","11349"
"93067","2011","3206"
"126585","2011","3789"
"52570","2011","1622"
"126647","2011","3050"
"126825","2011","1516"
"126978","2011","3855"
"127368","2011","4663"
"30915","2011","11113"
"30988","2011","2985"
"127386","2011","3380"
"31011","2011","4264"
"172279","2011","1655"
"130062","2011","2119"
"52909","2011","1248"
"9743","2011","2503"
"9798","2011","3084"
"10195","2011","3103"
"9832","2011","1494"
"35731","2011","100899"
"130320","2011","1471"
"130339","2011","1634"
"120496","2011","1592"
"9887","2011","1069"
"133919","2011","1200"
"135146","2011","1908"
"9930","2011","3022"
"10239","2011","1154"
"31128","2011","2534"
"130357","2011","1558"
"51840","2011","1000"
"10293","2011","3367"
"10373","2011","2667"
"151834","2011","4026"
"79157","2011","3480"
"53513","2011","2585"
"153972","2011","1314"
"154184","2011","3060"
"154736","2011","1825"
"151870","2011","24222"
"152350","2011","3362"
"152467","2011","2203"
"10417","2011","1311"
"10514","2011","2463"
"152724","2011","1281"
"82779","2011","2660"
"10532","2011","2728"
"80249","2011","2509"
"80846","2011","5051"
"135226","2011","1231"
"31422","2011","2433"
"11307","2011","669"
"11664","2011","1517"
"12037","2011","3449"
"81184","2011","3664"
"159473","2011","3011"
"65413","2011","4510"
"132841","2011","1054"
"130348","2011","1428"
"137185","2011","3526"
"151521","2011","2084"
"147660","2011","2711"
"179944","2011","1225"
"143021","2011","2187"
"136553","2011","3027"
"138501","2011","1572"
"179150","2011","304523"
"86311","2011","1572"
"117113","2011","3725"
"18242","2011","3490"
"13187","2011","9911"
"16454","2011","3178"
"40465","2011","7067"
"179917","2011","1532"
"145792","2011","2455"
"172340","2011","2822"
"47578","2011","2020"
"104270","2011","2662"
"105259","2011","4412"
"135681","2011","959"
"124634","2011","6196"
"167286","2011","1659"
"75515","2011","4680"
"61620","2011","11658"
"63286","2011","2750"
"180046","2011","2594"
